date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:26:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:19%20GMT	https://staking.shila.tech/images/coin-3.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/coin-3.png	(from https://staking.shila.tech/style.css)
14:26:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:19%20GMT	https://staking.shila.tech/images/coin-4.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/coin-4.png	(from https://staking.shila.tech/style.css)
14:26:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:20%20GMT	https://staking.shila.tech/images/coin-5.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/coin-5.png	(from https://staking.shila.tech/style.css)
14:26:21	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:20%20GMT	https://staking.shila.tech/images/coin-6.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/coin-6.png	(from https://staking.shila.tech/style.css)
14:26:21	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:20%20GMT	https://staking.shila.tech/images/coin-7.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/coin-7.png	(from https://staking.shila.tech/style.css)
14:26:21	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:21%20GMT	https://staking.shila.tech/images/tr-circle-bg.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/tr-circle-bg.png	(from https://staking.shila.tech/style.css)
14:26:22	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:21%20GMT	https://staking.shila.tech/images/bg-2.jpg	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/bg-2.jpg	(from https://staking.shila.tech/style.css)
14:26:22	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:21%20GMT	https://staking.shila.tech/images/map-bg.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/map-bg.png	(from https://staking.shila.tech/style.css)
14:26:22	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:22%20GMT	https://staking.shila.tech/images/slider-line.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/slider-line.png	(from https://staking.shila.tech/style.css)
14:26:23	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:22%20GMT	https://staking.shila.tech/images/question-img.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/question-img.png	(from https://staking.shila.tech/style.css)
14:26:23	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:23%20GMT	https://staking.shila.tech/images/question-img-rev.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/question-img-rev.png	(from https://staking.shila.tech/style.css)
14:26:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:23%20GMT	https://staking.shila.tech/images/team-bg.jpg	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/team-bg.jpg	(from https://staking.shila.tech/style.css)
14:26:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:23%20GMT	https://staking.shila.tech/images/bg-1.jpg	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/bg-1.jpg	(from https://staking.shila.tech/style.css)
14:26:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:24%20GMT	https://staking.shila.tech/images/line1.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/line1.png	(from https://staking.shila.tech/style.css)
14:26:25	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:24%20GMT	https://staking.shila.tech/images/video-bg-1.jpg	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/video-bg-1.jpg	(from https://staking.shila.tech/style.css)
14:26:25	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:24%20GMT	https://staking.shila.tech/images/user-icon.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/user-icon.png	(from https://staking.shila.tech/style.css)
14:26:25	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:25%20GMT	https://staking.shila.tech/images/email-icon.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/email-icon.png	(from https://staking.shila.tech/style.css)
14:26:26	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:25%20GMT	https://staking.shila.tech/images/phone-icon.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/phone-icon.png	(from https://staking.shila.tech/style.css)
14:26:26	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:25%20GMT	https://staking.shila.tech/images/company-icon.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/company-icon.png	(from https://staking.shila.tech/style.css)
14:26:26	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:26%20GMT	https://staking.shila.tech/images/message-icon.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/message-icon.png	(from https://staking.shila.tech/style.css)
14:26:27	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:26%20GMT	https://staking.shila.tech/images/exchange-list-icon-2.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/exchange-list-icon-2.png	(from https://staking.shila.tech/style.css)
14:26:27	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:26%20GMT	https://staking.shila.tech/images/exchange-list-icon.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/exchange-list-icon.png	(from https://staking.shila.tech/style.css)
14:26:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:27%20GMT	https://staking.shila.tech/images/play-btn.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/play-btn.png	(from https://staking.shila.tech/style.css)
14:26:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:27%20GMT	https://staking.shila.tech/images/pause-btn.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/pause-btn.png	(from https://staking.shila.tech/style.css)
14:26:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:28%20GMT	https://staking.shila.tech/images/Backgrounds/BG.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/Backgrounds/BG.png	(from https://staking.shila.tech/style.css)
14:26:29	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:28%20GMT	https://staking.shila.tech/images/down-arrow.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/down-arrow.png	(from https://staking.shila.tech/style.css)
14:26:29	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:28%20GMT	https://staking.shila.tech/images/bg-5.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/bg-5.png	(from https://staking.shila.tech/style.css)
14:26:29	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:29%20GMT	https://staking.shila.tech/images/bg-4.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/bg-4.png	(from https://staking.shila.tech/style.css)
14:26:30	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202023%2010:15:49%20GMT	https://staking.shila.tech/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/fonts/fa-brands-400.eot	(from https://staking.shila.tech/css/fontawesome.min.css)
14:26:31	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:31%20GMT	https://staking.shila.tech/css/owl.video.play.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/css/owl.video.play.79.delayed	(from https://staking.shila.tech/css/owl.carousel.min.css)
14:26:32	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:31%20GMT	https://staking.shila.tech/images/line2.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/images/line2.png	(from https://staking.shila.tech/css/responsive.css)
14:26:32	46876/46876	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Feb%202023%2007:20:36%20GMT	https://staking.shila.tech/stake/css/fontawesome.min.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/css/fontawesome.min.css	(from https://staking.shila.tech/stake/2day.html)
14:26:33	174210/174210	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Feb%202023%2007:20:35%20GMT	https://staking.shila.tech/stake/css/bootstrap.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/css/bootstrap.css	(from https://staking.shila.tech/stake/2day.html)
14:26:34	57481/57481	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Feb%202023%2007:20:35%20GMT	https://staking.shila.tech/stake/css/animate.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/css/animate.css	(from https://staking.shila.tech/stake/2day.html)
14:26:34	192557/192557	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202023%2013:44:31%20GMT	https://staking.shila.tech/stake/images/logo1.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/images/logo1.png	(from https://staking.shila.tech/stake/2day.html)
14:26:34	4119/4119	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Feb%202023%2007:20:37%20GMT	https://staking.shila.tech/stake/css/owl.carousel.min.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/css/owl.carousel.min.css	(from https://staking.shila.tech/stake/2day.html)
14:26:35	12795/12795	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20Jan%202023%2013:44:54%20GMT	https://staking.shila.tech/stake/css/fancybox/jquery.fancybox.min.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/css/fancybox/jquery.fancybox.min.css	(from https://staking.shila.tech/stake/2day.html)
14:26:35	1776/1776	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Feb%202023%2007:20:39%20GMT	https://staking.shila.tech/stake/css/slick.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/css/slick.css	(from https://staking.shila.tech/stake/2day.html)
14:26:36	25141/25141	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Feb%202023%2007:20:37%20GMT	https://staking.shila.tech/stake/css/responsive.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/css/responsive.css	(from https://staking.shila.tech/stake/2day.html)
14:26:36	235471/235471	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Feb%202023%2007:20:34%20GMT	https://staking.shila.tech/stake/style.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/style.css	(from https://staking.shila.tech/stake/2day.html)
14:26:36	1300/1300	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2027%20Jan%202023%2013:44:10%20GMT	https://staking.shila.tech/stake/css/dark.scss	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/css/dark.scss	(from https://staking.shila.tech/stake/2day.html)
14:26:36	30947/30947	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Feb%202023%2007:21:01%20GMT	https://staking.shila.tech/stake/sweetalert2/dist/sweetalert2.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/sweetalert2/dist/sweetalert2.css	(from https://staking.shila.tech/stake/2day.html)
14:26:37	25095/25095	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20Jan%202023%2013:45:02%20GMT	https://staking.shila.tech/stake/sweetalert2/dist/sweetalert2.min.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/sweetalert2/dist/sweetalert2.min.css	(from https://staking.shila.tech/stake/2day.html)
14:26:37	25388/25388	---M--	200	added ('OK')	font/ttf	date:Fri,%2027%20Jan%202023%2013:44:06%20GMT	https://staking.shila.tech/stake/GROBOLD.ttf	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/GROBOLD.ttf	(from https://staking.shila.tech/stake/2day.html)
14:26:37	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:37%20GMT	https://staking.shila.tech/stake/index.html	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/index.html	(from https://staking.shila.tech/stake/2day.html)
14:26:38	2821/2821	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202023%2013:44:32%20GMT	https://staking.shila.tech/stake/images/metamask.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/images/metamask.png	(from https://staking.shila.tech/stake/2day.html)
14:26:38	22051/22051	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202023%2013:44:33%20GMT	https://staking.shila.tech/stake/images/walletConnect.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/images/walletConnect.png	(from https://staking.shila.tech/stake/2day.html)
14:26:39	15351/15351	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:47%20GMT	https://staking.shila.tech/stake/js/circle-progress.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/circle-progress.js	(from https://staking.shila.tech/stake/2day.html)
14:26:39	95786/95786	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:48%20GMT	https://staking.shila.tech/stake/js/jquery.min.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/jquery.min.js	(from https://staking.shila.tech/stake/2day.html)
14:26:40	51039/51039	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:47%20GMT	https://staking.shila.tech/stake/js/bootstrap.min.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/bootstrap.min.js	(from https://staking.shila.tech/stake/2day.html)
14:26:40	1205/1205	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:49%20GMT	https://staking.shila.tech/stake/js/onpagescroll.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/onpagescroll.js	(from https://staking.shila.tech/stake/2day.html)
14:26:40	9550/9550	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:48%20GMT	https://staking.shila.tech/stake/js/jquery.countdown.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/jquery.countdown.js	(from https://staking.shila.tech/stake/2day.html)
14:26:41	89992/89992	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:49%20GMT	https://staking.shila.tech/stake/js/owl.carousel.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/owl.carousel.js	(from https://staking.shila.tech/stake/2day.html)
14:26:41	42863/42863	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:51%20GMT	https://staking.shila.tech/stake/js/slick.min.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/slick.min.js	(from https://staking.shila.tech/stake/2day.html)
14:26:42	68253/68253	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:58%20GMT	https://staking.shila.tech/stake/js/fancybox/jquery.fancybox.min.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/fancybox/jquery.fancybox.min.js	(from https://staking.shila.tech/stake/2day.html)
14:26:42	12663/12663	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:50%20GMT	https://staking.shila.tech/stake/js/script.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/script.js	(from https://staking.shila.tech/stake/2day.html)
14:26:42	0/0	---M--	200	added ('OK')	application/javascript	date:Fri,%2027%20Jan%202023%2013:44:37%20GMT	https://staking.shila.tech/stake/js/chart-function.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/chart-function.js	(from https://staking.shila.tech/stake/2day.html)
14:26:43	303939/303939	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:47%20GMT	https://staking.shila.tech/stake/js/Chart.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/Chart.js	(from https://staking.shila.tech/stake/2day.html)
14:26:43	44859/44859	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2027%20Jan%202023%2013:45:03%20GMT	https://staking.shila.tech/stake/sweetalert2/dist/sweetalert2.min.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/sweetalert2/dist/sweetalert2.min.js	(from https://staking.shila.tech/stake/2day.html)
14:26:44	40674/40674	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:52%20GMT	https://staking.shila.tech/stake/js/stake63ea.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/stake63ea.js	(from https://staking.shila.tech/stake/2day.html)
14:26:44	40726/40726	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202023%2007:20:52%20GMT	https://staking.shila.tech/stake/js/stake61.js	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/js/stake61.js	(from https://staking.shila.tech/stake/30day.html)
14:26:45	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:44%20GMT	https://staking.shila.tech/htdocs_error/style.css	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/htdocs_error/style.css	(from https://staking.shila.tech/css/Comix_Loud.html)
14:26:45	121200/121200	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:03:59%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/My%20Web%20Sites/shila%20stake/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://staking.shila.tech/css/Comix_Loud.html)
14:26:46	50234/50234	---MC-	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/shila%20stake/www.google-analytics.com/analytics.js	(from https://staking.shila.tech/css/Comix_Loud.html)
14:26:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:45%20GMT	https://staking.shila.tech/htdocs_error/something-lost.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/htdocs_error/something-lost.png	(from https://staking.shila.tech/css/Comix_Loud.html)
14:26:48	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Jan%202023%2013:44:17%20GMT	https://staking.shila.tech/stake/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-brands-400.eot	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:50	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Jan%202023%2013:44:17%20GMT	https://staking.shila.tech/stake/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-brands-400d41d.eot	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:50	64144/64144	---M--	200	added ('OK')	font/woff2	date:Fri,%2027%20Jan%202023%2013:44:20%20GMT	https://staking.shila.tech/stake/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-brands-400.woff2	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:51	74928/74928	---M--	200	added ('OK')	font/woff	date:Fri,%2027%20Jan%202023%2013:44:20%20GMT	https://staking.shila.tech/stake/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-brands-400.woff	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:53	116280/116280	---M--	200	added ('OK')	font/ttf	date:Fri,%2027%20Jan%202023%2013:44:20%20GMT	https://staking.shila.tech/stake/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-brands-400.ttf	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:53	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Jan%202023%2013:44:21%20GMT	https://staking.shila.tech/stake/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-regular-400.eot	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:53	14888/14888	---M--	200	added ('OK')	font/woff2	date:Fri,%2027%20Jan%202023%2013:44:23%20GMT	https://staking.shila.tech/stake/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-regular-400.woff2	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:53	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Jan%202023%2013:44:21%20GMT	https://staking.shila.tech/stake/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-regular-400d41d.eot	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:53	18156/18156	---M--	200	added ('OK')	font/woff	date:Fri,%2027%20Jan%202023%2013:44:23%20GMT	https://staking.shila.tech/stake/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-regular-400.woff	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:54	629256/629256	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202023%2007:20:42%20GMT	https://staking.shila.tech/stake/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-brands-400.svg	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:54	40416/40416	---M--	200	added ('OK')	font/ttf	date:Fri,%2027%20Jan%202023%2013:44:22%20GMT	https://staking.shila.tech/stake/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-regular-400.ttf	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:55	141405/141405	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202023%2007:20:41%20GMT	https://staking.shila.tech/stake/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-regular-400.svg	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:56	62472/62472	---M--	200	added ('OK')	font/woff2	date:Fri,%2027%20Jan%202023%2013:44:26%20GMT	https://staking.shila.tech/stake/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-solid-900.woff2	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:56	80484/80484	---M--	200	added ('OK')	font/woff	date:Fri,%2027%20Jan%202023%2013:44:27%20GMT	https://staking.shila.tech/stake/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-solid-900.woff	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:57	168396/168396	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Jan%202023%2013:44:24%20GMT	https://staking.shila.tech/stake/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-solid-900.eot	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:57	168396/168396	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Jan%202023%2013:44:24%20GMT	https://staking.shila.tech/stake/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-solid-900d41d.eot	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:57	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:57%20GMT	https://staking.shila.tech/stake/css/owl.video.play.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/css/owl.video.play.png	(from https://staking.shila.tech/stake/css/owl.carousel.min.css)
14:26:58	168176/168176	---M--	200	added ('OK')	font/ttf	date:Fri,%2027%20Jan%202023%2013:44:25%20GMT	https://staking.shila.tech/stake/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-solid-900.ttf	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:26:59	92/92	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Jan%202023%2011:05:14%20GMT	https://app.howlfinance.com/images/menu.png	C:/My%20Web%20Sites/shila%20stake/app.howlfinance.com/images/menu.png	(from https://staking.shila.tech/stake/style.css)
14:26:59	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:59%20GMT	https://staking.shila.tech/stake/images/other/line1.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/images/other/line1.png	(from https://staking.shila.tech/stake/style.css)
14:27:00	624767/624767	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202023%2007:20:43%20GMT	https://staking.shila.tech/stake/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/fonts/fa-solid-900.svg	(from https://staking.shila.tech/stake/css/fontawesome.min.css)
14:27:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:56:59%20GMT	https://staking.shila.tech/stake/images/other/line2.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/images/other/line2.png	(from https://staking.shila.tech/stake/style.css)
14:27:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:57:00%20GMT	https://staking.shila.tech/stake/images/Backgrounds/bg3_.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/images/Backgrounds/bg3_.png	(from https://staking.shila.tech/stake/style.css)
14:27:01	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:57:00%20GMT	https://staking.shila.tech/stake/images/Backgrounds/bg.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/images/Backgrounds/bg.png	(from https://staking.shila.tech/stake/style.css)
14:27:01	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2008:57:00%20GMT	https://staking.shila.tech/stake/images/Backgrounds/stars-div.png	C:/My%20Web%20Sites/shila%20stake/staking.shila.tech/stake/images/Backgrounds/stars-div.png	(from https://staking.shila.tech/stake/style.css)
